chave_catalogo,nome_magia,nivel,origem_lista,dominio,eh_magia_dominio,familia_tendencia,modo_restricao,subvariantes_tendencia,subvariantes_por_alinhamento,pode_leal_bom,pode_leal_neutro,pode_leal_mau,pode_neutro_bom,pode_neutro,pode_neutro_mau,pode_caotico_bom,pode_caotico_neutro,pode_caotico_mau,alinhamentos_permitidos,alinhamentos_bloqueados,requer_dominio_escolhido,dominios_opostos_bloqueiam,observacao
DOMINIO_VIAGEM_4_LIBERDADE_DE_MOVIMENTO,Liberdade de Movimento,4,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
DOMINIO_VIAGEM_4_LOCALIZAR_CRIATURA,Localizar Criatura,4,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
CLERIGO_BASE_5_ARMA_DO_ROMPIMENTO,Arma do Rompimento,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_CANCELAR_ENCANTAMENTO,Cancelar Encantamento,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_COLUNA_DE_CHAMAS,Coluna de Chamas,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_COMANDO_MAIOR,Comando Maior,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_COMUNHAO,Comunhão,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_CONSPURCAR,Conspurcar,5,CLERIGO_BASE,,NAO,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_CURAR_FERIMENTOS_LEVES_EM_MASSA,Curar Ferimentos Leves em Massa,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_DISSIPAR_CAOS_MAL_BEM_ORDEM,Dissipar Caos / Mal / Bem / Ordem,5,CLERIGO_BASE,,NAO,ORDEM,SUBVARIANTE_TENDENCIA,BEM|MAL|ORDEM|CAOS,LEAL_E_BOM:BEM|ORDEM;LEAL_E_NEUTRO:ORDEM;LEAL_E_MAU:MAL|ORDEM;NEUTRO_E_BOM:BEM;NEUTRO:;NEUTRO_E_MAU:MAL;CAOTICO_E_BOM:BEM|CAOS;CAOTICO_E_NEUTRO:CAOS;CAOTICO_E_MAU:MAL|CAOS,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo; catálogo atual usa entrada genérica e a UI deve filtrar a subvariante compatível.
CLERIGO_BASE_5_FORCA_DOS_JUSTOS,Força dos Justos,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_INFLIGIR_FERIMENTOS_LEVES_EM_MASSA,Infligir Ferimentos Leves em Massa,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_INVOCAR_CRIATURAS_V,Invocar Criaturas V,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_MARCA_DA_JUSTICA,Marca da Justiça,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_MATAR,Matar,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_MURALHA_DE_PEDRA,Muralha de Pedra,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_PENITENCIA,Penitência,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_PRAGA_DE_INSETOS,Praga de Insetos,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_RESISTENCIA_A_MAGIA,Resistência à Magia,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_REVIVER_OS_MORTOS,Reviver os Mortos,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_SANTIFICAR,Santificar,5,CLERIGO_BASE,,NAO,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_SIMBOLO_DA_DOR,Símbolo da Dor,5,CLERIGO_BASE,,NAO,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_SIMBOLO_DO_SONO,Símbolo do Sono,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_VIAGEM_PLANAR,Viagem Planar,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_VIDENCIA,Vidência,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_5_VISAO_DA_VERDADE,Visão da Verdade,5,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
DOMINIO_AR_5_INVOCAR_MONSTRO_V,Invocar Monstro V,5,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_AR_5_NEVOA_SOLIDA,Névoa Sólida,5,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_BEM_5_COLUNA_DE_CHAMAS,Coluna de Chamas,5,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_BEM_5_INVOCAR_MONSTRO_V,Invocar Monstro V,5,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_BEM_5_SIMBOLO_DA_ESPERANCA,Símbolo da Esperança,5,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_CAOS_5_CAOS,Caos,5,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CAOS_5_INVOCAR_MONSTRO_V,Invocar Monstro V,5,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CONHECIMENTO_5_COMUNHAO,Comunhão,5,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
DOMINIO_CONHECIMENTO_5_VISAO_DA_VERDADE,Visão da Verdade,5,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
DOMINIO_CURA_5_ALIVIAR_FERIMENTOS_GRAVES,Aliviar Ferimentos Graves,5,DOMINIO,Cura,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Cura.
DOMINIO_CURA_5_CURA_COMPLETA,Cura Completa,5,DOMINIO,Cura,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Cura.
DOMINIO_DESTRUICAO_5_COLUNA_DE_CHAMAS,Coluna de Chamas,5,DOMINIO,Destruição,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,PROTECAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Destruição. O domínio oposto Protecao também bloqueia esta magia.
DOMINIO_DESTRUICAO_5_INFLIGIR_FERIMENTOS_LEVES_EM_MASSA,Infligir Ferimentos Leves em Massa,5,DOMINIO,Destruição,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,PROTECAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Destruição. O domínio oposto Protecao também bloqueia esta magia.
DOMINIO_ENGANACAO_5_ENGANAR,Enganar,5,DOMINIO,Enganação,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Enganação.
DOMINIO_ENGANACAO_5_SUGESTAO_EM_MASSA,Sugestão em Massa,5,DOMINIO,Enganação,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Enganação.
DOMINIO_FOGO_5_COLUNA_DE_CHAMAS,Coluna de Chamas,5,DOMINIO,Fogo,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Fogo.
DOMINIO_FOGO_5_INVOCAR_MONSTRO_V,Invocar Monstro V,5,DOMINIO,Fogo,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Fogo.
DOMINIO_FORCA_5_FORCA_DE_TOURO_EM_MASSA,Força de Touro em Massa,5,DOMINIO,Força,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Força.
DOMINIO_FORCA_5_MURALHA_DE_FORCA,Muralha de Força,5,DOMINIO,Força,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Força.
DOMINIO_GUERRA_5_COLUNA_DE_CHAMAS,Coluna de Chamas,5,DOMINIO,Guerra,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Guerra.
DOMINIO_GUERRA_5_INVOCAR_MONSTRO_V,Invocar Monstro V,5,DOMINIO,Guerra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Guerra.
DOMINIO_MAGIA_5_DISJUNCAO_DE_MORDENKAINEN,Disjunção de Mordenkainen,5,DOMINIO,Magia,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Magia.
DOMINIO_MAGIA_5_INVOCAR_MONSTRO_V,Invocar Monstro V,5,DOMINIO,Magia,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Magia.
DOMINIO_MAL_5_INFLIGIR_FERIMENTOS_LEVES_EM_MASSA,Infligir Ferimentos Leves em Massa,5,DOMINIO,Mal,SIM,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,SIM,BEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Mal. O domínio oposto Bem também bloqueia esta magia.
DOMINIO_MAL_5_INVOCAR_MONSTRO_V,Invocar Monstro V,5,DOMINIO,Mal,SIM,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,SIM,BEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Mal. O domínio oposto Bem também bloqueia esta magia.
DOMINIO_MORTE_5_INFLIGIR_FERIMENTOS_LEVES_EM_MASSA,Infligir Ferimentos Leves em Massa,5,DOMINIO,Morte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Morte.
DOMINIO_MORTE_5_MATAR_OS_VIVOS,Matar os Vivos,5,DOMINIO,Morte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Morte.
DOMINIO_PROTECAO_5_CAMPO_DE_FORCA,Campo de Força,5,DOMINIO,Proteção,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,DESTRUICAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Proteção. O domínio oposto Destruicao também bloqueia esta magia.
DOMINIO_PROTECAO_5_MURALHA_DE_FORCA,Muralha de Força,5,DOMINIO,Proteção,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,DESTRUICAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Proteção. O domínio oposto Destruicao também bloqueia esta magia.
DOMINIO_SOL_5_CHAMA_SAGRADA_MAIOR,Chama Sagrada Maior,5,DOMINIO,Sol,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sol.
DOMINIO_SOL_5_COLUNA_DE_CHAMAS,Coluna de Chamas,5,DOMINIO,Sol,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sol.
DOMINIO_SORTE_5_COMUNHAO,Comunhão,5,DOMINIO,Sorte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sorte.
DOMINIO_SORTE_5_SIMBOLO_DA_ESPERANCA,Símbolo da Esperança,5,DOMINIO,Sorte,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sorte.
DOMINIO_TERRA_5_INVOCAR_MONSTRO_V,Invocar Monstro V,5,DOMINIO,Terra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Terra.
DOMINIO_TERRA_5_MURALHA_DE_PEDRA,Muralha de Pedra,5,DOMINIO,Terra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Terra.
DOMINIO_VIAGEM_5_CAMINHAR_NA_SOMBRA,Caminhar na Sombra,5,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
